filename,label,label_idx
0000_audio_user_6319_147489.97_147619.97_eː.wav,eː,0
0000_audio_user_1801_6969.97_7129.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2019_442684.97_442824.97_eː.wav,eː,0
0000_audio_user_6394_34889.97_35049.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1312_89749.97_89919.97_eː.wav,eː,0
0000_audio_user_2019_263499.97_263629.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_4882_106929.97_107199.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_6970_31649.97_31869.97_eː.wav,eː,0
0000_audio_user_6363_285969.97_286139.97_æːɪ.wav,æːɪ,1
0000_audio_user_509_126989.97_127099.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2336_68539.97_68659.97_eː.wav,eː,0
0000_audio_user_6566_707734.97_707874.97_eː.wav,eː,0
0000_audio_user_302_3249.97_3419.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_5281_312929.97_313089.97_eː.wav,eː,0
0000_audio_user_811_20929.97_21209.97_eː.wav,eː,0
0000_audio_user_5361_221419.97_221629.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_5476_26109.97_26209.97_eː.wav,eː,0
0000_audio_user_916_85979.97_86099.97_eː.wav,eː,0
0000_audio_user_5390_570289.97_570419.97_æːɪ.wav,æːɪ,1
0000_audio_user_5528_135149.97_135269.97_eː.wav,eː,0
0000_audio_user_6067_65089.97_65219.97_eː.wav,eː,0
0000_audio_user_1748_71879.97_71999.97_æːɪ.wav,æːɪ,1
0000_audio_user_4913_145669.97_145799.97_eː.wav,eː,0
0000_audio_user_7121_244599.97_244699.97_eː.wav,eː,0
0000_audio_user_4882_60839.97_60959.97_eː.wav,eː,0
0000_audio_user_2391_162049.97_162219.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2224_101089.97_101219.97_eː.wav,eː,0
0000_audio_user_3237_58939.97_59039.97_eː.wav,eː,0
0000_audio_user_7121_804159.97_804349.97_eː.wav,eː,0
0000_audio_user_1782_59769.97_59999.97_eː.wav,eː,0
0000_audio_user_909_165159.97_165299.97_eː.wav,eː,0
0000_audio_user_6728_113479.97_113629.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1312_117129.97_117249.97_eː.wav,eː,0
0000_audio_user_6566_171314.97_171454.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_332_50429.97_50629.97_æːɪ.wav,æːɪ,1
0000_audio_user_319_154739.97_154849.97_eː.wav,eː,0
0000_audio_user_210_7199.97_7389.97_æːɪ.wav,æːɪ,1
0000_audio_user_6540_108549.97_108729.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2807_263089.97_263259.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1031_70989.97_71109.97_æːɪ.wav,æːɪ,1
0000_audio_user_7121_824764.97_824904.97_eː.wav,eː,0
0000_audio_user_1361_197549.97_197719.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_5176_131504.97_131639.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1748_77819.97_77919.97_eː.wav,eː,0
0000_audio_user_2166_12209.97_12449.97_eː.wav,eː,0
0000_audio_user_509_418899.97_419049.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_6566_873654.97_873774.97_eː.wav,eː,0
0000_audio_user_3410_111219.97_111349.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1699_44859.97_45129.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_4188_3299.97_3429.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_6970_22549.97_22689.97_eː.wav,eː,0
0000_audio_user_2811_109569.97_109759.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2536_173709.97_173829.97_eː.wav,eː,0
0000_audio_user_1739_51689.97_51849.97_eː.wav,eː,0
0000_audio_user_3125_71009.97_71119.97_eː.wav,eː,0
0000_audio_user_6566_324149.97_324279.97_æːɪ.wav,æːɪ,1
0000_audio_user_2969_224849.97_225049.97_eː.wav,eː,0
0000_audio_user_1954_12859.97_13009.97_eː.wav,eː,0
0000_audio_user_832_138369.97_138489.97_eː.wav,eː,0
0000_audio_user_293_33359.97_33549.97_eː.wav,eː,0
0000_audio_user_4375_368219.97_368389.97_eː.wav,eː,0
0000_audio_user_5844_423799.97_423909.97_eː.wav,eː,0
0000_audio_user_2811_143889.97_144009.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_943_204329.97_204469.97_æːɪ.wav,æːɪ,1
0000_audio_user_2224_15069.97_15204.97_æːɪ.wav,æːɪ,1
0000_audio_user_5528_441689.97_441859.97_eː.wav,eː,0
0000_audio_user_4455_238159.97_238259.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_210_10479.97_10609.97_eː.wav,eː,0
0000_audio_user_3499_111199.97_111339.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_477_114809.97_114919.97_eː.wav,eː,0
0000_audio_user_1748_86559.97_86719.97_eː.wav,eː,0
0000_audio_user_210_120479.97_120609.97_eː.wav,eː,0
0000_audio_user_5390_350189.97_350389.97_eː.wav,eː,0
0000_audio_user_5932_27979.97_28099.97_eː.wav,eː,0
0000_audio_user_183_480959.97_481129.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_5727_58969.97_59089.97_eː.wav,eː,0
0000_audio_user_4882_5909.97_6009.97_eː.wav,eː,0
0000_audio_user_7257_36659.97_36849.97_æːɪ.wav,æːɪ,1
0000_audio_user_1953_113909.97_114049.97_eː.wav,eː,0
0000_audio_user_6233_827999.97_828189.97_eː.wav,eː,0
0000_audio_user_2019_442264.97_442394.97_eː.wav,eː,0
0000_audio_user_6566_931004.97_931154.97_æːɪ.wav,æːɪ,1
0000_audio_user_1384_200949.99_201129.99_eː.wav,eː,0
0000_audio_user_2268_75659.97_75929.97_eː.wav,eː,0
0000_audio_user_1801_80659.97_80809.97_eː.wav,eː,0
0000_audio_user_1309_71359.97_71459.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_4246_125299.97_125399.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_5390_41059.97_41179.97_eː.wav,eː,0
0000_audio_user_6181_17459.97_17569.97_æːɪ.wav,æːɪ,1
0000_audio_user_3499_142209.97_142359.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1739_183709.97_183829.97_eː.wav,eː,0
0000_audio_user_5929_271029.97_271129.97_eː.wav,eː,0
0000_audio_user_5844_331179.97_331369.97_æːɪ.wav,æːɪ,1
0000_audio_user_2989_134069.97_134209.97_eː.wav,eː,0
0000_audio_user_5390_149789.97_149909.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_6728_68739.97_68869.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_916_141219.97_141349.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1031_250199.97_250349.97_eː.wav,eː,0
0000_audio_user_2411_170819.97_170949.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1597_12309.97_12509.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_4389_99859.97_99989.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_319_110459.97_110599.97_eː.wav,eː,0
0000_audio_user_615_165759.97_165889.97_eː.wav,eː,0
0000_audio_user_3271_125879.97_126039.97_eː.wav,eː,0
0000_audio_user_5361_274289.97_274469.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_4310_174719.97_174839.97_eː.wav,eː,0
0000_audio_user_6566_15049.97_15274.97_eː.wav,eː,0
0000_audio_user_2391_254599.97_254809.97_eː.wav,eː,0
0000_audio_user_2335_67749.97_67849.97_eː.wav,eː,0
0000_audio_user_2166_63809.97_63939.97_æːɪ.wav,æːɪ,1
0000_audio_user_1748_85169.97_85349.97_æːɪ.wav,æːɪ,1
0000_audio_user_293_117259.97_117459.97_æːɪ.wav,æːɪ,1
0000_audio_user_5528_339019.97_339119.97_eː.wav,eː,0
0000_audio_user_1031_268489.97_268639.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_183_171239.97_171379.97_eː.wav,eː,0
0000_audio_user_7232_181549.97_181749.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1384_195629.99_195799.99_ɑɪ.wav,ɑɪ,2
0000_audio_user_6233_361709.97_361819.97_eː.wav,eː,0
0000_audio_user_5228_35159.97_35349.97_eː.wav,eː,0
0000_audio_user_5528_376389.97_376489.97_eː.wav,eː,0
0000_audio_user_18_71839.97_72019.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_648_11839.97_12009.97_eː.wav,eː,0
0000_audio_user_5358_258199.97_258319.97_eː.wav,eː,0
0000_audio_user_183_404449.97_404629.97_eː.wav,eː,0
0000_audio_user_2391_128129.97_128249.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1699_130009.91_130199.91_ɑɪ.wav,ɑɪ,2
0000_audio_user_2670_162739.97_162849.97_eː.wav,eː,0
0000_audio_user_2224_179939.97_180069.97_æːɪ.wav,æːɪ,1
0000_audio_user_6540_140924.97_141039.97_eː.wav,eː,0
0000_audio_user_832_33249.97_33399.97_æːɪ.wav,æːɪ,1
0000_audio_user_6566_1056484.97_1056704.97_eː.wav,eː,0
0000_audio_user_4913_329469.97_329729.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1384_69779.99_69879.99_ɑɪ.wav,ɑɪ,2
0000_audio_user_6566_337779.97_337939.97_eː.wav,eː,0
0000_audio_user_3499_148159.97_148319.97_æːɪ.wav,æːɪ,1
0000_audio_user_6363_274089.97_274259.97_æːɪ.wav,æːɪ,1
0000_audio_user_1801_201559.97_201809.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_3537_94299.97_94419.97_eː.wav,eː,0
0000_audio_user_5528_534769.97_535039.97_eː.wav,eː,0
0000_audio_user_1528_140039.97_140199.97_eː.wav,eː,0
0000_audio_user_4882_188759.97_188919.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2557_45599.97_45709.97_eː.wav,eː,0
0000_audio_user_6566_668274.97_668484.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1757_123539.97_123649.97_æːɪ.wav,æːɪ,1
0000_audio_user_3070_40589.97_40709.97_æːɪ.wav,æːɪ,1
0000_audio_user_2559_152439.97_152549.97_eː.wav,eː,0
0000_audio_user_302_236399.97_236529.97_eː.wav,eː,0
0000_audio_user_6233_724394.97_724584.97_eː.wav,eː,0
0000_audio_user_832_3289.97_3449.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1274_42249.97_42399.97_eː.wav,eː,0
0000_audio_user_5528_217939.97_218079.97_eː.wav,eː,0
0000_audio_user_6233_585369.97_585549.97_æːɪ.wav,æːɪ,1
0000_audio_user_7121_126149.97_126329.97_æːɪ.wav,æːɪ,1
0000_audio_user_1953_138989.97_139169.97_æːɪ.wav,æːɪ,1
0000_audio_user_4188_9559.97_9679.97_eː.wav,eː,0
0000_audio_user_811_26759.97_26949.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_4913_29189.97_29439.97_eː.wav,eː,0
0000_audio_user_1057_206349.97_206614.97_eː.wav,eː,0
0000_audio_user_2363_60139.97_60249.97_æːɪ.wav,æːɪ,1
0000_audio_user_6566_1171919.97_1172069.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_3537_112889.97_113049.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_5390_721589.97_721769.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_6233_42664.97_42764.97_eː.wav,eː,0
0000_audio_user_2505_145359.97_145549.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2670_216339.97_216449.97_eː.wav,eː,0
0000_audio_user_1362_110009.97_110159.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2019_255264.97_255374.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_5390_71359.97_71509.97_eː.wav,eː,0
0000_audio_user_2363_2189.97_2339.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_6970_14509.97_14719.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_890_98559.97_98679.97_eː.wav,eː,0
0000_audio_user_2926_37319.97_37569.97_eː.wav,eː,0
0000_audio_user_2019_112369.97_112509.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_319_15919.97_16219.91_eː.wav,eː,0
0000_audio_user_6484_115519.97_115659.97_eː.wav,eː,0
0000_audio_user_1782_145519.97_145669.97_æːɪ.wav,æːɪ,1
0000_audio_user_2557_244739.97_244849.97_eː.wav,eː,0
0000_audio_user_5176_86129.97_86249.97_eː.wav,eː,0
0000_audio_user_4310_182009.97_182149.97_eː.wav,eː,0
0000_audio_user_2019_835619.97_835719.97_eː.wav,eː,0
0000_audio_user_3271_136869.97_136999.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_5844_474019.97_474149.97_eː.wav,eː,0
0000_audio_user_5176_551609.97_551819.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2807_159689.97_159839.97_æːɪ.wav,æːɪ,1
0000_audio_user_3027_197809.97_197969.97_æːɪ.wav,æːɪ,1
0000_audio_user_3024_63559.97_63689.97_eː.wav,eː,0
0000_audio_user_1292_63939.97_64109.97_eː.wav,eː,0
0000_audio_user_5176_331349.97_331469.97_æːɪ.wav,æːɪ,1
0000_audio_user_890_215139.97_215289.97_eː.wav,eː,0
0000_audio_user_5476_29629.97_29739.97_eː.wav,eː,0
0000_audio_user_3206_35899.97_36049.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_5528_479739.97_479879.97_eː.wav,eː,0
0000_audio_user_3410_209.97_379.97_æːɪ.wav,æːɪ,1
0000_audio_user_359_113289.97_113409.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2268_162659.97_162769.97_eː.wav,eː,0
0000_audio_user_3206_206639.97_206759.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_6099_50569.97_50789.97_eː.wav,eː,0
0000_audio_user_1801_4309.97_4549.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_811_142659.97_142759.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_4455_66999.97_67099.97_eː.wav,eː,0
0000_audio_user_1699_189379.97_189639.97_eː.wav,eː,0
0000_audio_user_832_166249.97_166459.97_æːɪ.wav,æːɪ,1
0000_audio_user_5390_328529.97_328639.97_eː.wav,eː,0
0000_audio_user_1061_143749.97_143899.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_6291_435739.97_435839.97_æːɪ.wav,æːɪ,1
0000_audio_user_2807_314099.97_314229.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_3419_49129.97_49259.97_æːɪ.wav,æːɪ,1
0000_audio_user_4783_31199.97_31359.97_eː.wav,eː,0
0000_audio_user_6291_469219.97_469359.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1384_173719.99_173859.99_ɑɪ.wav,ɑɪ,2
0000_audio_user_5528_346179.97_346319.97_eː.wav,eː,0
0000_audio_user_4246_30569.97_30769.97_æːɪ.wav,æːɪ,1
0000_audio_user_1061_51129.97_51229.97_eː.wav,eː,0
0000_audio_user_4692_72349.97_72529.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2505_2849.97_3069.97_æːɪ.wav,æːɪ,1
0000_audio_user_3070_40169.97_40279.97_eː.wav,eː,0
0000_audio_user_1953_65879.97_66049.97_æːɪ.wav,æːɪ,1
0000_audio_user_2336_59789.97_60039.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_5932_85559.97_85719.97_eː.wav,eː,0
0000_audio_user_3006_148909.97_149059.97_eː.wav,eː,0
0000_audio_user_1462_61189.97_61289.97_eː.wav,eː,0
0000_audio_user_293_100879.97_100989.97_eː.wav,eː,0
0000_audio_user_4971_46969.97_47139.97_eː.wav,eː,0
0000_audio_user_4882_10109.97_10279.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_5390_598359.97_598529.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_7121_512104.97_512204.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_832_42889.97_43139.97_eː.wav,eː,0
0000_audio_user_3626_71589.97_71699.97_eː.wav,eː,0
0000_audio_user_1453_39899.97_40009.97_æːɪ.wav,æːɪ,1
0000_audio_user_243_130149.97_130319.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1031_9889.97_9999.97_æːɪ.wav,æːɪ,1
0000_audio_user_243_97639.97_97819.97_eː.wav,eː,0
0000_audio_user_6566_193614.97_193714.97_eː.wav,eː,0
0000_audio_user_2058_29489.97_29589.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1362_78399.97_78599.97_æːɪ.wav,æːɪ,1
0000_audio_user_6233_443299.97_443429.97_æːɪ.wav,æːɪ,1
0000_audio_user_5986_80059.97_80229.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_6566_799384.97_799594.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_4971_103479.97_103579.97_eː.wav,eː,0
0000_audio_user_4913_253079.97_253279.97_eː.wav,eː,0
0000_audio_user_4188_23839.97_24009.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_4882_169779.97_169889.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_6291_56534.97_56684.97_eː.wav,eː,0
0000_audio_user_6477_217179.97_217449.97_eː.wav,eː,0
0000_audio_user_1057_303209.97_303319.97_eː.wav,eː,0
0000_audio_user_1031_55959.97_56069.97_æːɪ.wav,æːɪ,1
0000_audio_user_3286_161799.97_161909.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_6540_67419.97_67619.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_20_148359.97_148459.97_æːɪ.wav,æːɪ,1
0000_audio_user_5281_88789.97_88929.97_æːɪ.wav,æːɪ,1
0000_audio_user_6067_76959.97_77239.97_æːɪ.wav,æːɪ,1
0000_audio_user_5986_95759.97_95859.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1309_56679.97_56879.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_3070_112779.97_112939.97_æːɪ.wav,æːɪ,1
0000_audio_user_890_148159.97_148279.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_3070_146399.97_146599.97_eː.wav,eː,0
0000_audio_user_7121_679.97_839.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_6484_18129.97_18269.97_eː.wav,eː,0
0000_audio_user_6540_158919.97_159039.97_eː.wav,eː,0
0000_audio_user_5390_730569.97_730749.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_6970_178079.97_178229.97_eː.wav,eː,0
0000_audio_user_890_141179.97_141319.97_eː.wav,eː,0
0000_audio_user_1453_4819.97_4969.97_æːɪ.wav,æːɪ,1
0000_audio_user_359_55849.97_56059.97_æːɪ.wav,æːɪ,1
0000_audio_user_4455_324419.97_324589.97_eː.wav,eː,0
0000_audio_user_477_14359.97_14609.97_eː.wav,eː,0
0000_audio_user_532_269379.97_269579.97_æːɪ.wav,æːɪ,1
0000_audio_user_909_167719.97_167889.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2019_881429.97_881539.97_eː.wav,eː,0
0000_audio_user_509_335729.97_335999.97_eː.wav,eː,0
0000_audio_user_5987_100999.97_101099.97_æːɪ.wav,æːɪ,1
0000_audio_user_2670_82619.97_82769.97_eː.wav,eː,0
0000_audio_user_532_30149.97_30359.97_æːɪ.wav,æːɪ,1
0000_audio_user_6566_843954.97_844194.97_eː.wav,eː,0
0000_audio_user_6233_326129.97_326369.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_302_28089.97_28259.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_6566_219354.97_219474.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_4345_56549.97_56729.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2807_121369.97_121509.97_eː.wav,eː,0
0000_audio_user_909_87519.97_87629.97_eː.wav,eː,0
0000_audio_user_2339_73899.97_74009.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_3024_192439.97_192549.97_eː.wav,eː,0
0000_audio_user_532_150129.97_150259.97_æːɪ.wav,æːɪ,1
0000_audio_user_5390_717219.97_717419.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_3027_196689.97_196889.97_eː.wav,eː,0
0000_audio_user_2019_402364.97_402469.97_eː.wav,eː,0
0000_audio_user_2019_937259.97_937369.97_eː.wav,eː,0
0000_audio_user_6291_587914.97_588014.97_æːɪ.wav,æːɪ,1
0000_audio_user_832_58559.97_58769.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_5176_566029.97_566179.97_eː.wav,eː,0
0000_audio_user_3125_102199.97_102389.97_eː.wav,eː,0
0000_audio_user_2989_123599.97_123719.97_eː.wav,eː,0
0000_audio_user_5224_369399.97_369549.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2162_100259.97_100409.97_eː.wav,eː,0
0000_audio_user_6616_126639.97_126739.97_eː.wav,eː,0
0000_audio_user_532_65949.97_66119.97_æːɪ.wav,æːɪ,1
0000_audio_user_7121_868439.97_868539.97_eː.wav,eː,0
0000_audio_user_2339_163769.97_163889.97_eː.wav,eː,0
0000_audio_user_6566_593439.97_593569.97_eː.wav,eː,0
0000_audio_user_509_284499.97_284649.97_eː.wav,eː,0
0000_audio_user_1954_142579.97_142769.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_3110_146729.97_146829.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_18_129399.97_129519.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_243_103699.97_103849.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2336_15159.97_15339.97_eː.wav,eː,0
0000_audio_user_6477_50609.97_50779.97_eː.wav,eː,0
0000_audio_user_3626_159189.97_159329.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2268_64699.97_64829.97_æːɪ.wav,æːɪ,1
0000_audio_user_5839_185019.97_185179.97_æːɪ.wav,æːɪ,1
0000_audio_user_30_64349.91_64449.97_æːɪ.wav,æːɪ,1
0000_audio_user_1057_165739.97_165849.97_eː.wav,eː,0
0000_audio_user_24_78239.97_78349.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_6477_15739.97_15969.97_eː.wav,eː,0
0000_audio_user_5390_133499.97_133639.97_eː.wav,eː,0
0000_audio_user_6477_215609.97_215749.97_æːɪ.wav,æːɪ,1
0000_audio_user_6233_945274.97_945374.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2339_5909.97_6059.97_æːɪ.wav,æːɪ,1
0000_audio_user_5987_74299.97_74419.97_eː.wav,eː,0
0000_audio_user_2807_38229.97_38429.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_6728_162759.97_162899.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_4913_258059.97_258199.97_eː.wav,eː,0
0000_audio_user_6566_539999.97_540119.97_æːɪ.wav,æːɪ,1
0000_audio_user_4971_54439.97_54599.97_eː.wav,eː,0
0000_audio_user_4188_299029.97_299179.97_æːɪ.wav,æːɪ,1
0000_audio_user_1801_118559.97_118699.97_eː.wav,eː,0
0000_audio_user_2336_94199.97_94309.97_æːɪ.wav,æːɪ,1
0000_audio_user_1597_82539.97_82639.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1739_66189.97_66309.97_eː.wav,eː,0
0000_audio_user_1309_77029.97_77149.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_4375_214549.97_214789.97_æːɪ.wav,æːɪ,1
0000_audio_user_1954_112399.97_112509.97_æːɪ.wav,æːɪ,1
0000_audio_user_4455_337509.97_337659.97_eː.wav,eː,0
0000_audio_user_4971_82499.97_82599.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_1031_150919.97_151049.97_eː.wav,eː,0
0000_audio_user_3499_158709.97_158829.97_eː.wav,eː,0
0000_audio_user_5281_394659.97_394759.97_æːɪ.wav,æːɪ,1
0000_audio_user_6291_131334.97_131454.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_5390_628919.97_629049.97_æːɪ.wav,æːɪ,1
0000_audio_user_895_15449.97_15579.97_eː.wav,eː,0
0000_audio_user_1362_119929.97_120039.97_eː.wav,eː,0
0000_audio_user_6181_13139.97_13329.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2162_131989.97_132119.97_æːɪ.wav,æːɪ,1
0000_audio_user_5390_338699.97_338839.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_6198_127709.97_127829.97_eː.wav,eː,0
0000_audio_user_3206_137769.97_137919.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_596_62529.97_62679.97_eː.wav,eː,0
0000_audio_user_6099_69809.97_69979.97_eː.wav,eː,0
0000_audio_user_1748_124129.97_124269.97_eː.wav,eː,0
0000_audio_user_2969_17049.97_17159.97_eː.wav,eː,0
0000_audio_user_319_105279.97_105409.97_eː.wav,eː,0
0000_audio_user_4572_22719.97_22999.97_eː.wav,eː,0
0000_audio_user_6566_300844.97_301034.97_eː.wav,eː,0
0000_audio_user_1528_115929.97_116039.97_eː.wav,eː,0
0000_audio_user_5358_17029.97_17159.97_eː.wav,eː,0
0000_audio_user_2391_122849.97_123029.97_æːɪ.wav,æːɪ,1
0000_audio_user_6099_51849.97_52009.97_eː.wav,eː,0
0000_audio_user_6616_199739.97_199849.97_æːɪ.wav,æːɪ,1
0000_audio_user_3125_102429.97_102539.97_eː.wav,eː,0
0000_audio_user_520_91659.97_91769.97_eː.wav,eː,0
0000_audio_user_4515_393609.97_393749.97_eː.wav,eː,0
0000_audio_user_2969_111084.97_111199.97_eː.wav,eː,0
0000_audio_user_1773_80969.97_81159.97_æːɪ.wav,æːɪ,1
0000_audio_user_3286_35419.97_35549.97_eː.wav,eː,0
0000_audio_user_6233_54139.97_54329.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_332_75559.97_75749.97_eː.wav,eː,0
0000_audio_user_2969_129669.91_129819.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_5844_577189.97_577399.97_eː.wav,eː,0
0000_audio_user_6067_116829.97_116969.97_æːɪ.wav,æːɪ,1
0000_audio_user_1597_138349.97_138499.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_4389_39299.97_39439.97_eː.wav,eː,0
0000_audio_user_4191_157089.97_157189.97_eː.wav,eː,0
0000_audio_user_3410_196769.97_196899.97_eː.wav,eː,0
0000_audio_user_5528_189099.97_189279.97_eː.wav,eː,0
0000_audio_user_5839_393649.97_393809.97_æːɪ.wav,æːɪ,1
0000_audio_user_3537_196549.97_196649.97_eː.wav,eː,0
0000_audio_user_1453_108699.97_108889.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2903_55759.97_55969.97_eː.wav,eː,0
0000_audio_user_5496_308689.97_308889.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_509_383029.97_383179.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2807_326109.97_326249.97_eː.wav,eː,0
0000_audio_user_1031_388119.97_388249.97_eː.wav,eː,0
0000_audio_user_5390_352329.97_352429.97_eː.wav,eː,0
0000_audio_user_5176_72769.97_72889.97_æːɪ.wav,æːɪ,1
0000_audio_user_909_219819.97_219989.97_eː.wav,eː,0
0000_audio_user_895_184159.97_184269.97_æːɪ.wav,æːɪ,1
0000_audio_user_4375_71239.97_71369.97_eː.wav,eː,0
0000_audio_user_7121_849289.97_849479.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_6233_271799.97_271939.97_eː.wav,eː,0
0000_audio_user_6370_139709.97_139849.97_æːɪ.wav,æːɪ,1
0000_audio_user_4345_23799.97_23919.97_æːɪ.wav,æːɪ,1
0000_audio_user_5390_213199.97_213339.97_eː.wav,eː,0
0000_audio_user_3286_214409.97_214509.97_eː.wav,eː,0
0000_audio_user_4572_61729.97_61969.97_eː.wav,eː,0
0000_audio_user_6484_95819.97_96059.97_ɑɪ.wav,ɑɪ,2
0000_audio_user_2969_40129.97_40359.97_æːɪ.wav,æːɪ,1
